order,value
2667,999
2668,999
2669,999
2670,263
2671,0
2672,6
2673,49
2674,8
2675,999
2676,999
2677,82
2678,11
2679,0
2680,0
2681,15
2682,999
2683,999
2684,219
2685,0
2686,53
2687,47
2688,0
2689,8
2690,999
2691,999
2692,999
2693,0
2694,0
2695,43
2696,0
2697,4
2698,35
2699,36
2700,17
2701,6
2702,999
2703,999
2704,999
2705,39
2706,0
2707,11
2708,999
2709,999
2710,131
2711,133
2712,34
2713,2
2714,1
2715,0
2716,12
2717,999
2718,0
2719,79
2720,2
2721,51
2722,5
2723,999
2724,15
2725,4
2726,78
2727,33
2728,0
2729,999
2730,999
2731,999
2732,198
2733,97
2734,0
2735,0
2736,999
2737,178
2738,126
2739,3
2740,23
2741,0
2742,999
2743,160
2744,122
2745,36
2746,56
2747,0
2748,9
2749,999
2750,999
2751,999
2752,999
2753,999
2754,999
2755,999
2756,85
2757,82
2758,27
2759,0
2760,13
2761,52
2762,35
2763,999
2764,999
2765,20
2766,0
2767,13
2768,67
2769,12
2770,59
2771,37
2772,35
2773,69
2774,66
2775,43
2776,25
2777,23
2778,12
2779,10
2780,0
2781,12
2782,1
2783,179
2784,136
2785,113
2786,0
2787,69
2788,8
2789,17
2790,999
2791,0
2792,87
2793,60
2794,0
2795,38
2796,18
2797,0
2798,1
2799,7
2800,999
2801,999
2802,999
2803,20
2804,999
2805,45
2806,83
2807,999
2808,165
2809,72
2810,26
2811,194
2812,0
2813,56
2814,2
2815,10
2816,24
2817,64
2818,55
2819,18
2820,58
2821,16
2822,999
2823,999
2824,999
2825,57
2826,33
2827,33
2828,999
2829,999
2830,5
2831,114
2832,999
2833,220
2834,999
2835,999
2836,999
2837,999
2838,999
2839,999
2840,999
2841,999
2842,158
2843,224
2844,999
2845,159
2846,999
2847,999
2848,173
2849,292
2850,196
2851,155
2852,156
2853,68
2854,0
2855,231
2856,8
2857,162
2858,138
2859,248
2860,0
2861,160
2862,91
2863,0
2864,11
2865,136
2866,21
2867,248
2868,169
2869,0
2870,17
2871,999
2872,999
2873,999
2874,412
2875,999
2876,0
2877,0
2878,0
2879,236
2880,166
2881,154
2882,121
2883,113
2884,59
2885,19
2886,31
2887,47
2888,64
2889,50
2890,55
2891,67
2892,0
2893,44
2894,999
2895,120
2896,109
2897,153
2898,131
2899,124
2900,106
2901,107
2902,0
2903,0
2904,130
2905,0
2906,128
2907,0
2908,255
2909,168
2910,156
2911,0
2912,61
2913,0
2914,68
2915,0
2916,9
2917,999
2918,154
2919,168
2920,150
2921,18
2922,0
2923,33
2924,999
2925,999
2926,999
2927,12
2928,169
2929,0
2930,52
2931,52
2932,0
2933,11
2934,0
2935,999
2936,999
2937,0
2938,170
2939,0
2940,31
2941,999
2942,110
2943,0
2944,134
2945,169
2946,144
2947,0
2948,0
2949,23
2950,999
2951,999
2952,377
2953,0
2954,169
2955,93
2956,149
2957,148
2958,129
2959,6
2960,32
2961,999
2962,999
2963,999
2964,44
2965,170
2966,0
2967,999
2968,999
2969,322
2970,203
2971,10
2972,999
2973,999
2974,0
2975,101
2976,77
2977,0
2978,80
2979,8
2980,137
2981,0
2982,0
2983,112
2984,0
2985,16
2986,0
2987,145
2988,0
2989,54
2990,13
2991,116
2992,134
2993,81
2994,0
